dest_plate,dest_row,dest_col,dest_well,fwd_idx,rev_idx,fwd_source_well,rev_source_well,well_type,strain1,strain2
17,M,14,M14,63,32,K7,F18,pair,P8,P13
17,M,15,M15,72,7,M1,B16,pair,K10,M23
17,M,16,M16,23,83,C23,N24,pair,M14,P17
17,M,17,M17,20,66,C17,L14,pair,C11,J2
17,M,18,M18,20,42,C17,H14,pair,N14,C15
17,M,19,M19,85,24,O3,F2,pair,H20,N10
17,M,20,M20,94,17,O21,D12,pair,N3,O18
17,M,21,M21,9,1,A19,B4,pair,I19,H20
17,M,22,M22,69,87,K19,P8,pair,E3,K8
17,M,23,M23,69,45,K19,H20,pair,D1,C8
17,N,2,N2,61,86,K3,P6,pair,O17,F19
17,N,3,N3,74,21,M5,D20,pair,N24,J5
17,N,4,N4,86,75,O5,N8,pair,K6,P11
17,N,5,N5,47,91,G23,P16,pair,N15,M14
17,N,6,N6,39,78,G7,N14,pair,K10,P20
17,N,7,N7,46,51,G21,J8,pair,C12,C19
17,N,8,N8,9,20,A19,D18,pair,N19,P8
17,N,9,N9,41,31,G11,F16,pair,P8,L11
17,N,10,N10,55,57,I15,J20,pair,F2,A19
17,N,11,N11,37,11,G3,B24,pair,N19,C19
17,N,12,N12,5,31,A11,F16,pair,C19,G8
17,N,13,N13,63,80,K7,N18,pair,F16,D3
17,N,14,N14,34,48,E21,J2,pair,A5,G17
17,N,15,N15,42,59,G13,J24,pair,A5,C12
17,N,16,N16,34,47,E21,H24,pair,L23,C15
17,N,17,N17,79,5,M15,B12,pair,P11,C15
17,N,18,N18,40,41,G9,H12,pair,K17,D11
17,N,19,N19,2,89,A5,P12,pair,K17,O21
17,N,20,N20,11,82,A23,N22,pair,O5,J5
17,N,21,N21,64,62,K9,L6,pair,C11,O18
17,N,22,N22,67,89,K15,P12,pair,M23,D15
17,N,23,N23,22,36,C21,H2,pair,C8,P20
17,O,2,O2,87,46,O7,H22,pair,L23,C11
17,O,3,O3,78,94,M13,P22,pair,P23,B15
17,O,4,O4,24,92,E1,P18,pair,P16,P14
17,O,5,O5,31,63,E15,L8,pair,P20,P14
17,O,6,O6,32,51,E17,J8,pair,M23,K6
17,O,7,O7,36,9,G1,B20,pair,M14,O10
17,O,8,O8,90,0,O13,B2,pair,N19,F7
17,O,9,O9,47,34,G23,F22,pair,A5,B4
17,O,10,O10,24,90,E1,P14,pair,F2,F16
17,O,11,O11,77,78,M11,N14,pair,M14,K2
17,O,12,O12,11,62,A23,L6,pair,D20,B4
17,O,13,O13,66,72,K13,N2,pair,J18,G17
17,O,14,O14,30,95,E13,P24,pair,N19,D1
17,O,15,O15,43,22,G15,D22,pair,N24,L19
17,O,16,O16,16,58,C9,J22,pair,K11,M23
17,O,17,O17,28,91,E9,P16,pair,N24,E24
17,O,18,O18,49,28,I3,F10,pair,F2,E3
17,O,19,O19,43,64,G15,L10,pair,G8,N13
17,O,20,O20,74,64,M5,L10,pair,C14,O10
17,O,21,O21,90,81,O13,N20,pair,P8,K2
17,O,22,O22,72,68,M1,L18,pair,I19,C20
17,O,23,O23,50,67,I5,L16,pair,D20,B7
18,B,2,B2,86,93,O5,P20,pair,O7,J5
18,B,3,B3,34,64,E21,L10,pair,N19,A5
18,B,4,B4,55,90,I15,P14,pair,B24,J2
18,B,5,B5,74,83,M5,N24,pair,D1,G5
18,B,6,B6,53,92,I11,P18,pair,B15,F13
18,B,7,B7,79,81,M15,N20,pair,D6,P13
18,B,8,B8,91,72,O15,N2,pair,J18,E24
18,B,9,B9,84,6,O1,B14,pair,D7,J5
18,B,10,B10,52,36,I9,H2,pair,J18,N10
18,B,11,B11,71,50,K23,J6,pair,C8,N3
18,B,12,B12,66,63,K13,L8,pair,I19,L11
18,B,13,B13,70,15,K21,D8,pair,O17,P11
18,B,14,B14,94,34,O21,F22,pair,E3,L24
18,B,15,B15,2,69,A5,L20,pair,K8,E14
18,B,16,B16,27,30,E7,F14,pair,N23,P17
18,B,17,B17,26,39,E5,H8,pair,E24,E14
18,B,18,B18,79,64,M15,L10,pair,G5,E14
18,B,19,B19,44,62,G17,L6,pair,E14,J2
18,B,20,B20,50,89,I5,P12,pair,F17,C19
18,B,21,B21,68,18,K17,D14,pair,H20,O18
18,B,22,B22,62,84,K5,P2,pair,C8,P11
18,B,23,B23,61,64,K3,L10,pair,L6,K2
18,C,2,C2,95,20,O23,D18,pair,M12,K2
18,C,3,C3,71,81,K23,N20,pair,P13,L11
18,C,4,C4,35,80,E23,N18,pair,A11,G8
18,C,5,C5,58,51,I21,J8,pair,N19,P17
18,C,6,C6,26,15,E5,D8,pair,A20,K2
18,C,7,C7,31,7,E15,B16,pair,J24,B4
18,C,8,C8,4,21,A9,D20,pair,G5,G8
18,C,9,C9,88,5,O9,B12,pair,N23,P8
18,C,10,C10,75,73,M7,N4,pair,L24,L11
18,C,11,C11,14,3,C5,B8,pair,P1,J18
18,C,12,C12,19,21,C15,D20,pair,K10,B24
18,C,13,C13,34,3,E21,B8,pair,N24,O18
18,C,14,C14,81,37,M19,H4,pair,C19,O21
18,C,15,C15,53,8,I11,B18,pair,O7,P11
18,C,16,C16,90,91,O13,P16,pair,N19,M14
18,C,17,C17,2,63,A5,L8,pair,K3,D15
18,C,18,C18,95,16,O23,D10,pair,C12,F7
18,C,19,C19,87,76,O7,N10,pair,M14,O10
18,C,20,C20,71,51,K23,J8,pair,P1,K8
18,C,21,C21,24,53,E1,J12,pair,P20,M12
18,C,22,C22,24,6,E1,B14,pair,A5,L23
18,C,23,C23,75,47,M7,H24,pair,L24,C12
18,D,2,D2,43,60,G15,L2,pair,B7,C11
18,D,3,D3,4,68,A9,L18,pair,P20,A6
18,D,4,D4,40,61,G9,L4,pair,J24,L11
18,D,5,D5,66,43,K13,H16,pair,G17,M14
18,D,6,D6,0,51,A1,J8,pair,M15,F19
18,D,7,D7,76,24,M9,F2,pair,N24,J24
18,D,8,D8,87,10,O7,B22,pair,M12,A6
18,D,9,D9,51,36,I7,H2,pair,J18,L11
18,D,10,D10,1,14,A3,D6,pair,M15,L11
18,D,11,D11,2,44,A5,H18,pair,K15,D7
18,D,12,D12,41,58,G11,J22,pair,D6,P20
18,D,13,D13,60,0,K1,B2,pair,O5,D3
18,D,14,D14,42,49,G13,J4,pair,E3,O21
18,D,15,D15,1,57,A3,J20,pair,D6,F16
18,D,16,D16,6,52,A13,J10,pair,E3,L19
18,D,17,D17,6,80,A13,N18,pair,N14,J5
18,D,18,D18,73,62,M3,L6,pair,C11,B15
18,D,19,D19,82,46,M21,H22,pair,N21,K2
18,D,20,D20,95,69,O23,L20,pair,K3,L19
18,D,21,D21,82,62,M21,L6,pair,N21,M14
18,D,22,D22,19,46,C15,H22,pair,O24,B15
18,D,23,D23,60,62,K1,L6,pair,P8,O18
18,E,2,E2,1,86,A3,P6,pair,E24,C15
18,E,3,E3,43,0,G15,B2,pair,M15,P16
18,E,4,E4,81,31,M19,F16,pair,B15,O21
18,E,5,E5,15,65,C7,L12,pair,H20,M14
18,E,6,E6,14,4,C5,B10,pair,L6,P16
18,E,7,E7,25,81,E3,N20,pair,F7,J22
18,E,8,E8,4,49,A9,J4,pair,J18,C19
18,E,9,E9,67,36,K15,H2,pair,D7,C15
18,E,10,E10,4,57,A9,J20,pair,A5,O10
18,E,11,E11,95,39,O23,H8,pair,M12,C19
18,E,12,E12,95,73,O23,N4,pair,B7,A6
18,E,13,E13,23,58,C23,J22,pair,P13,L19
18,E,14,E14,35,27,E23,F8,pair,J24,K6
18,E,15,E15,63,2,K7,B6,pair,N19,J5
18,E,16,E16,20,92,C17,P18,pair,O24,L23
18,E,17,E17,50,85,I5,P4,pair,L19,F13
18,E,18,E18,1,93,A3,P20,pair,O24,B24
18,E,19,E19,88,68,O9,L18,pair,K11,N15
18,E,20,E20,95,94,O23,P22,pair,K11,F13
18,E,21,E21,47,31,G23,F16,pair,J24,D15
18,E,22,E22,32,49,E17,J4,pair,N23,P11
18,E,23,E23,32,50,E17,J6,pair,D15,F7
18,F,2,F2,72,11,M1,B24,pair,L23,G17
18,F,3,F3,94,38,O21,H6,pair,C3,E24
18,F,4,F4,69,30,K19,F14,pair,B7,D3
18,F,5,F5,83,17,M23,D12,pair,D1,N13
18,F,6,F6,35,54,E23,J14,pair,L6,J5
18,F,7,F7,39,5,G7,B12,pair,J24,F13
18,F,8,F8,4,41,A9,H12,pair,F2,N14
18,F,9,F9,92,95,O17,P24,pair,P23,N21
18,F,10,F10,4,27,A9,F8,mono,L11,L11
18,F,11,F11,54,43,I13,H16,pair,D20,K6
18,F,12,F12,24,14,E1,D6,pair,B24,D1
18,F,13,F13,5,36,A11,H2,pair,O7,K17
18,F,14,F14,73,1,M3,B4,pair,L11,J22
18,F,15,F15,74,8,M5,B18,pair,L23,E24
18,F,16,F16,1,2,A3,B6,pair,B4,J22
18,F,17,F17,83,27,M23,F8,pair,B7,F16
18,F,18,F18,84,23,O1,D24,pair,G17,J22
18,F,19,F19,9,38,A19,H6,pair,J18,K6
18,F,20,F20,64,66,K9,L14,pair,P20,C20
18,F,21,F21,64,31,K9,F16,pair,C12,D11
18,F,22,F22,24,50,E1,J6,pair,M15,P17
18,F,23,F23,92,42,O17,H14,pair,I19,F13
18,G,2,G2,28,83,E9,N24,pair,L6,L11
18,G,3,G3,46,83,G21,N24,pair,O17,L24
18,G,4,G4,60,39,K1,H8,pair,N10,L24
18,G,5,G5,37,3,G3,B8,pair,C20,N15
18,G,6,G6,88,24,O9,F2,pair,E3,C20
18,G,7,G7,15,89,C7,P12,pair,N23,J22
18,G,8,G8,35,76,E23,N10,pair,A5,K6
18,G,9,G9,91,83,O15,N24,pair,P11,M14
18,G,10,G10,5,40,A11,H10,pair,O17,N3
18,G,11,G11,40,58,G9,J22,pair,P13,J5
18,G,12,G12,67,0,K15,B2,pair,N21,O10
18,G,13,G13,11,21,A23,D20,pair,B15,F7
18,G,14,G14,38,23,G5,D24,pair,K10,E14
18,G,15,G15,70,20,K21,D18,pair,B4,C14
18,G,16,G16,14,75,C5,N8,pair,K17,G8
18,G,17,G17,7,87,A15,P8,pair,J24,N23
18,G,18,G18,64,72,K9,N2,pair,C11,N14
18,G,19,G19,10,40,A21,H10,pair,D15,J2
18,G,20,G20,50,3,I5,B8,pair,J24,O17
18,G,21,G21,54,29,I13,F12,pair,M15,N15
18,G,22,G22,23,91,C23,P16,pair,F19,F16
18,G,23,G23,94,37,O21,H4,pair,K17,F7
18,H,2,H2,69,35,K19,F24,pair,H20,G5
18,H,3,H3,26,81,E5,N20,pair,P1,D20
18,H,4,H4,42,95,G13,P24,pair,N24,J2
18,H,5,H5,93,90,O19,P14,pair,F16,O10
18,H,6,H6,2,27,A5,F8,pair,O24,J18
18,H,7,H7,66,80,K13,N18,pair,A5,B4
18,H,8,H8,61,21,K3,D20,pair,L6,C15
18,H,9,H9,75,88,M7,P10,pair,P23,K17
18,H,10,H10,3,28,A7,F10,pair,A11,J2
18,H,11,H11,4,24,A9,F2,pair,B7,P17
18,H,12,H12,29,90,E11,P14,pair,O7,N3
18,H,13,H13,80,23,M17,D24,pair,N3,B15
18,H,14,H14,51,72,I7,N2,pair,C19,N15
18,H,15,H15,72,75,M1,N8,pair,N19,C14
18,H,16,H16,41,76,G11,N10,pair,D20,C15
18,H,17,H17,21,15,C19,D8,pair,E14,D3
18,H,18,H18,2,6,A5,B14,pair,F17,A6
18,H,19,H19,43,38,G15,H6,pair,P11,A6
18,H,20,H20,27,91,E7,P16,pair,D11,D13
18,H,21,H21,23,1,C23,B4,pair,O5,J2
18,H,22,H22,37,8,G3,B18,pair,K17,D13
18,H,23,H23,58,69,I21,L20,pair,O7,M14
18,I,2,I2,8,20,A17,D18,pair,C8,C11
18,I,3,I3,87,95,O7,P24,pair,I19,D13
18,I,4,I4,58,93,I21,P20,pair,B7,N13
18,I,5,I5,24,35,E1,F24,pair,C20,D15
18,I,6,I6,35,63,E23,L8,pair,N10,F16
18,I,7,I7,5,30,A11,F14,pair,M12,K2
18,I,8,I8,38,26,G5,F6,pair,K3,F7
18,I,9,I9,66,23,K13,D24,pair,F13,P17
18,I,10,I10,45,36,G19,H2,pair,I19,D7
18,I,11,I11,53,60,I11,L2,pair,A19,C20
18,I,12,I12,38,58,G5,J22,pair,P20,D7
18,I,13,I13,2,60,A5,L2,pair,B7,D11
18,I,14,I14,93,40,O19,H10,pair,K15,O7
18,I,15,I15,88,40,O9,H10,pair,O21,F13
18,I,16,I16,2,57,A5,J20,pair,K15,K3
18,I,17,I17,6,63,A13,L8,pair,M12,P14
18,I,18,I18,67,78,K15,N14,pair,L23,G5
18,I,19,I19,95,91,O23,P16,pair,K3,K2
18,I,20,I20,7,68,A15,L18,pair,N24,P11
18,I,21,I21,5,17,A11,D12,pair,O21,G8
18,I,22,I22,68,7,K17,B16,pair,D1,M12
18,I,23,I23,82,59,M21,J24,pair,C11,F13
18,J,2,J2,56,83,I17,N24,pair,B4,G17
18,J,3,J3,39,54,G7,J14,pair,I19,D1
18,J,4,J4,58,11,I21,B24,mono,O21,O21
18,J,5,J5,76,69,M9,L20,pair,O17,E3
18,J,6,J6,24,64,E1,L10,pair,K17,L24
18,J,7,J7,49,3,I3,B8,pair,K11,E24
18,J,8,J8,8,62,A17,L6,pair,O7,K8
18,J,9,J9,4,70,A9,L22,pair,K15,F7
18,J,10,J10,40,12,G9,D2,pair,K17,M14
18,J,11,J11,25,64,E3,L10,pair,N21,F19
18,J,12,J12,5,22,A11,D22,pair,E3,C12
18,J,13,J13,29,72,E11,N2,pair,M12,K8
18,J,14,J14,85,77,O3,N12,pair,D7,N15
18,J,15,J15,76,41,M9,H12,pair,E3,D7
18,J,16,J16,26,23,E5,D24,pair,F17,B15
18,J,17,J17,46,3,G21,B8,pair,P1,M15
18,J,18,J18,51,26,I7,F6,pair,K15,A20
18,J,19,J19,74,24,M5,F2,pair,F2,G8
18,J,20,J20,70,22,K21,D22,pair,D15,A11
18,J,21,J21,5,90,A11,P14,pair,C8,B12
18,J,22,J22,30,38,E13,H6,pair,I19,N10
18,J,23,J23,8,47,A17,H24,pair,L23,A11
18,K,2,K2,65,47,K11,H24,pair,C11,P11
18,K,3,K3,69,23,K19,D24,pair,N19,B4
18,K,4,K4,24,57,E1,J20,pair,N3,F13
18,K,5,K5,26,9,E5,B20,pair,D7,K2
18,K,6,K6,32,13,E17,D4,pair,N19,D3
18,K,7,K7,4,81,A9,N20,pair,N19,O10
18,K,8,K8,47,24,G23,F2,pair,C11,B12
18,K,9,K9,35,2,E23,B6,pair,N23,L11
18,K,10,K10,84,51,O1,J8,pair,B4,L11
18,K,11,K11,83,42,M23,H14,pair,K15,L19
18,K,12,K12,85,27,O3,F8,pair,O21,K2
18,K,13,K13,7,91,A15,P16,pair,B7,F2
18,K,14,K14,4,20,A9,D18,pair,B24,C8
18,K,15,K15,53,91,I11,P16,pair,K10,P8
18,K,16,K16,71,63,K23,L8,pair,P1,P11
18,K,17,K17,18,78,C13,N14,pair,C11,C15
18,K,18,K18,54,47,I13,H24,pair,D1,N10
18,K,19,K19,93,87,O19,P8,pair,I19,P16
18,K,20,K20,1,36,A3,H2,pair,E3,F7
18,K,21,K21,60,63,K1,L8,pair,L23,P20
18,K,22,K22,68,32,K17,F18,pair,A20,B12
18,K,23,K23,4,90,A9,P14,pair,G5,F16
18,L,2,L2,3,6,A7,B14,pair,E24,G8
18,L,3,L3,76,17,M9,D12,pair,L19,D11
18,L,4,L4,32,38,E17,H6,pair,D6,D13
18,L,5,L5,58,33,I21,F20,pair,O17,K2
18,L,6,L6,79,67,M15,L16,pair,D20,J18
18,L,7,L7,93,75,O19,N8,pair,A19,D7
18,L,8,L8,22,23,C21,D24,pair,L6,D7
18,L,9,L9,26,21,E5,D20,pair,B24,E24
18,L,10,L10,15,3,C7,B8,pair,F17,D7
18,L,11,L11,63,31,K7,F16,pair,P13,J5
18,L,12,L12,30,64,E13,L10,pair,C8,O18
18,L,13,L13,24,86,E1,P6,pair,K6,A19
18,L,14,L14,54,78,I13,N14,pair,I19,C11
18,L,15,L15,17,51,C11,J8,pair,K10,B4
18,L,16,L16,84,70,O1,L22,pair,N21,A11
18,L,17,L17,2,76,A5,N10,pair,K8,C15
18,L,18,L18,68,19,K17,D16,pair,N3,K8
18,L,19,L19,33,63,E19,L8,pair,D20,G8
18,L,20,L20,91,7,O15,B16,pair,P13,D3
18,L,21,L21,33,69,E19,L20,pair,O7,P13
18,L,22,L22,31,95,E15,P24,pair,K10,D1
18,L,23,L23,80,19,M17,D16,pair,K6,N14
18,M,2,M2,8,34,A17,F22,pair,P16,L24
18,M,3,M3,68,8,K17,B18,pair,P11,F7
18,M,4,M4,43,14,G15,D6,pair,P11,L19
18,M,5,M5,20,81,C17,N20,pair,F7,K2
18,M,6,M6,72,80,M1,N18,pair,O10,P14
18,M,7,M7,78,88,M13,P10,pair,O7,N3
18,M,8,M8,11,17,A23,D12,pair,P11,N10
18,M,9,M9,46,71,G21,L24,pair,J18,E14
18,M,10,M10,20,84,C17,P2,pair,D20,B15
18,M,11,M11,85,7,O3,B16,pair,C15,J22
18,M,12,M12,0,67,A1,L16,pair,N10,G8
18,M,13,M13,28,59,E9,J24,pair,E24,A6
18,M,14,M14,31,32,E15,F18,pair,H20,B12
18,M,15,M15,65,40,K11,H10,pair,B7,O5
18,M,16,M16,47,13,G23,D4,pair,L6,K17
18,M,17,M17,23,71,C23,L24,pair,B24,E24
18,M,18,M18,77,72,M11,N2,pair,H20,A11
18,M,19,M19,53,19,I11,D16,pair,D1,D3
18,M,20,M20,65,26,K11,F6,pair,L19,F16
18,M,21,M21,4,37,A9,H4,pair,O10,K2
18,M,22,M22,6,15,A13,D8,pair,C11,D7
18,M,23,M23,14,58,C5,J22,pair,N10,K2
18,N,2,N2,28,2,E9,B6,pair,E24,N13
18,N,3,N3,36,14,G1,D6,pair,C19,J5
18,N,4,N4,13,77,C3,N12,mono,A11,A11
18,N,5,N5,86,11,O5,B24,pair,B4,M14
18,N,6,N6,31,83,E15,N24,pair,K11,O21
18,N,7,N7,34,58,E21,J22,pair,A19,K8
18,N,8,N8,26,45,E5,H20,pair,P23,P20
18,N,9,N9,38,7,G5,B16,pair,A5,K10
18,N,10,N10,93,69,O19,L20,pair,A5,O17
18,N,11,N11,12,81,C1,N20,pair,C11,M14
18,N,12,N12,68,91,K17,P16,pair,N23,G17
18,N,13,N13,8,59,A17,J24,pair,N3,D11
18,N,14,N14,18,62,C13,L6,pair,D7,C19
18,N,15,N15,56,11,I17,B24,pair,N19,D7
18,N,16,N16,44,13,G17,D4,pair,A20,C14
18,N,17,N17,47,14,G23,D6,pair,H20,L24
18,N,18,N18,78,25,M13,F4,pair,E3,J2
18,N,19,N19,83,61,M23,L4,pair,F2,N3
18,N,20,N20,46,22,G21,D22,pair,N23,N13
18,N,21,N21,24,8,E1,B18,pair,M15,C20
18,N,22,N22,55,32,I15,F18,pair,P23,F17
18,N,23,N23,92,18,O17,D14,pair,P8,P20
18,O,2,O2,82,12,M21,D2,pair,K15,C8
18,O,3,O3,95,9,O23,B20,pair,M15,G8
18,O,4,O4,74,72,M5,N2,pair,O17,P17
18,O,5,O5,89,59,O11,J24,pair,K8,D3
18,O,6,O6,11,35,A23,F24,pair,O24,D3
18,O,7,O7,36,91,G1,P16,pair,G17,M23
18,O,8,O8,74,30,M5,F14,pair,F17,D13
18,O,9,O9,50,90,I5,P14,pair,K11,A11
18,O,10,O10,49,16,I3,D10,pair,K10,C20
18,O,11,O11,70,48,K21,J2,pair,J18,A19
18,O,12,O12,66,18,K13,D14,pair,D7,D3
18,O,13,O13,51,40,I7,H10,pair,P8,O10
18,O,14,O14,43,92,G15,P18,pair,G17,C15
18,O,15,O15,52,71,I9,L24,pair,L19,D7
18,O,16,O16,60,15,K1,D8,pair,L6,N3
18,O,17,O17,3,72,A7,N2,pair,I19,F7
18,O,18,O18,76,26,M9,F6,pair,N21,A6
18,O,19,O19,57,36,I19,H2,pair,E3,N15
18,O,20,O20,51,60,I7,L2,pair,P8,F19
18,O,21,O21,41,42,G11,H14,pair,K10,D1
18,O,22,O22,15,78,C7,N14,pair,H20,D3
18,O,23,O23,82,88,M21,P10,pair,L6,F7
19,B,2,B2,76,73,M9,N4,pair,O5,K8
19,B,3,B3,8,70,A17,L22,pair,P14,J5
19,B,4,B4,28,47,E9,H24,pair,D6,M12
19,B,5,B5,53,5,I11,B12,pair,K11,P14
19,B,6,B6,14,24,C5,F2,pair,A6,P17
19,B,7,B7,42,81,G13,N20,pair,P8,E24
19,B,8,B8,42,89,G13,P12,pair,L23,O18
19,B,9,B9,77,9,M11,B20,pair,A5,L23
19,B,10,B10,83,30,M23,F14,pair,L23,F2
19,B,11,B11,53,54,I11,J14,pair,D7,D11
19,B,12,B12,15,8,C7,B18,pair,P11,D11
19,B,13,B13,89,78,O11,N14,pair,D6,P14
19,B,14,B14,28,66,E9,L14,pair,O7,D3
19,B,15,B15,50,30,I5,F14,pair,H20,C19
19,B,16,B16,80,37,M17,H4,pair,H20,J2
19,B,17,B17,82,39,M21,H8,pair,B7,B4
19,B,18,B18,20,37,C17,H4,pair,D20,F17
19,B,19,B19,66,62,K13,L6,pair,C19,P17
19,B,20,B20,56,24,I17,F2,pair,I19,L23
19,B,21,B21,91,24,O15,F2,pair,P13,A19
19,B,22,B22,52,40,I9,H10,pair,D20,M23
19,B,23,B23,18,39,C13,H8,pair,N21,H20
19,C,2,C2,30,12,E13,D2,pair,K3,N21
19,C,3,C3,36,32,G1,F18,pair,P23,L19
19,C,4,C4,32,23,E17,D24,pair,F17,E14
19,C,5,C5,78,41,M13,H12,pair,H20,J5
19,C,6,C6,72,51,M1,J8,pair,C8,A19
19,C,7,C7,59,31,I23,F16,pair,B4,D3
19,C,8,C8,47,59,G23,J24,pair,P16,K8
19,C,9,C9,6,41,A13,H12,pair,M23,O10
19,C,10,C10,72,2,M1,B6,pair,J18,F16
19,C,11,C11,50,23,I5,D24,pair,O7,D20
19,C,12,C12,88,25,O9,F4,pair,B12,L24
19,C,13,C13,11,66,A23,L14,pair,E14,L11
19,C,14,C14,22,20,C21,D18,pair,M23,E14
19,C,15,C15,85,1,O3,B4,mono,P14,P14
19,C,16,C16,38,84,G5,P2,pair,P20,J22
19,C,17,C17,42,6,G13,B14,pair,A20,B15
19,C,18,C18,22,87,C21,P8,pair,D20,P16
19,C,19,C19,56,53,I17,J12,pair,N10,C14
19,C,20,C20,19,55,C15,J16,pair,E14,J5
19,C,21,C21,59,6,I23,B14,pair,N19,K11
19,C,22,C22,47,67,G23,L16,pair,C3,K2
19,C,23,C23,39,18,G7,D14,pair,C12,G5
19,D,2,D2,5,60,A11,L2,pair,N3,E14
19,D,3,D3,24,27,E1,F8,pair,P20,N13
19,D,4,D4,10,86,A21,P6,pair,G5,L11
19,D,5,D5,12,2,C1,B6,mono,A20,A20
19,D,6,D6,22,3,C21,B8,pair,L23,N3
19,D,7,D7,2,79,A5,N16,pair,P1,K10
19,D,8,D8,49,73,I3,N4,pair,B24,O17
19,D,9,D9,90,55,O13,J16,pair,N15,A11
19,D,10,D10,68,21,K17,D20,pair,K3,F7
19,D,11,D11,89,88,O11,P10,pair,A5,B15
19,D,12,D12,91,33,O15,F20,pair,B7,G8
19,D,13,D13,24,66,E1,L14,pair,M12,N13
19,D,14,D14,28,40,E9,H10,pair,C15,P14
19,D,15,D15,49,94,I3,P22,pair,N24,F2
19,D,16,D16,51,95,I7,P24,pair,K3,K2
19,D,17,D17,13,58,C3,J22,pair,F7,P14
19,D,18,D18,33,9,E19,B20,pair,B12,J5
19,D,19,D19,48,27,I1,F8,pair,L24,E14
19,D,20,D20,80,4,M17,B10,pair,F2,N3
19,D,21,D21,7,17,A15,D12,pair,N24,L11
19,D,22,D22,72,73,M1,N4,pair,P1,D7
19,D,23,D23,38,79,G5,N16,pair,A19,J22
19,E,2,E2,94,31,O21,F16,pair,B4,K3
19,E,3,E3,25,57,E3,J20,pair,O17,D11
19,E,4,E4,59,20,I23,D18,pair,J18,C8
19,E,5,E5,33,29,E19,F12,pair,F19,D7
19,E,6,E6,37,70,G3,L22,pair,L6,G5
19,E,7,E7,16,78,C9,N14,pair,P8,J2
19,E,8,E8,93,39,O19,H8,pair,E3,D11
19,E,9,E9,46,13,G21,D4,pair,D1,F19
19,E,10,E10,55,9,I15,B20,pair,D6,L23
19,E,11,E11,58,16,I21,D10,pair,G5,P14
19,E,12,E12,60,31,K1,F16,pair,H20,P17
19,E,13,E13,46,43,G21,H16,pair,K15,D3
19,E,14,E14,94,22,O21,D22,pair,P13,O21
19,E,15,E15,76,0,M9,B2,pair,K8,G8
19,E,16,E16,66,35,K13,F24,pair,N15,A11
19,E,17,E17,40,88,G9,P10,pair,K10,D3
19,E,18,E18,22,71,C21,L24,pair,O17,B12
19,E,19,E19,28,78,E9,N14,pair,K3,G5
19,E,20,E20,32,9,E17,B20,pair,N19,C15
19,E,21,E21,69,9,K19,B20,pair,D6,P8
19,E,22,E22,79,59,M15,J24,pair,A11,P14
19,E,23,E23,31,93,E15,P20,pair,D6,F13
19,F,2,F2,67,5,K15,B12,pair,K10,C14
19,F,3,F3,94,24,O21,F2,pair,L24,A6
19,F,4,F4,22,64,C21,L10,pair,K10,D13
19,F,5,F5,1,72,A3,N2,mono,D11,D11
19,F,6,F6,33,7,E19,B16,pair,P8,O5
19,F,7,F7,42,56,G13,J18,pair,J24,J22
19,F,8,F8,55,69,I15,L20,pair,K3,C20
19,F,9,F9,35,17,E23,D12,pair,P1,A19
19,F,10,F10,37,34,G3,F22,pair,M12,D11
19,F,11,F11,5,6,A11,B14,pair,B12,G8
19,F,12,F12,85,23,O3,D24,pair,E3,O10
19,F,13,F13,0,58,A1,J22,pair,F19,A11
19,F,14,F14,48,53,I1,J12,mono,O10,O10
19,F,15,F15,34,19,E21,D16,pair,O17,D3
19,F,16,F16,53,13,I11,D4,pair,D6,N14
19,F,17,F17,93,10,O19,B22,pair,L23,K3
19,F,18,F18,44,79,G17,N16,pair,G17,P17
19,F,19,F19,95,49,O23,J4,pair,D1,P16
19,F,20,F20,46,52,G21,J10,pair,G17,F13
19,F,21,F21,23,80,C23,N18,pair,K17,M12
19,F,22,F22,34,18,E21,D14,pair,N3,K3
19,F,23,F23,61,92,K3,P18,pair,N24,B7
19,G,2,G2,77,32,M11,F18,pair,O24,J18
19,G,3,G3,13,44,C3,H18,pair,J24,O18
19,G,4,G4,21,87,C19,P8,mono,C20,C20
19,G,5,G5,64,19,K9,D16,pair,F17,P14
19,G,6,G6,40,95,G9,P24,pair,D6,F16
19,G,7,G7,7,83,A15,N24,pair,J18,G5
19,G,8,G8,7,43,A15,H16,pair,B4,K2
19,G,9,G9,27,24,E7,F2,pair,A5,P16
19,G,10,G10,22,60,C21,L2,pair,N24,O7
19,G,11,G11,15,68,C7,L18,pair,C20,K8
19,G,12,G12,81,44,M19,H18,pair,I19,K2
19,G,13,G13,45,32,G19,F18,pair,C20,D13
19,G,14,G14,76,11,M9,B24,pair,J24,B4
19,G,15,G15,18,38,C13,H6,pair,N23,C12
19,G,16,G16,11,43,A23,H16,pair,D20,O5
19,G,17,G17,70,5,K21,B12,pair,J18,D15
19,G,18,G18,72,64,M1,L10,pair,K15,N14
19,G,19,G19,1,71,A3,L24,pair,C11,E14
19,G,20,G20,25,15,E3,D8,pair,K10,B4
19,G,21,G21,89,67,O11,L16,pair,K10,N21
19,G,22,G22,8,29,A17,F12,pair,N3,L24
19,G,23,G23,17,49,C11,J4,pair,D6,P14
19,H,2,H2,90,87,O13,P8,mono,A19,A19
19,H,3,H3,64,80,K9,N18,pair,O10,J2
19,H,4,H4,52,91,I9,P16,pair,B4,O18
